id,name,name_norm,type,aliases,aliases_norm
915dcfd177654bf97050f5f7,Colt Technology Services,colt technology services,Company,['Colt Technology Services'],['colt technology services']
91a4b3b6c67e193852ed1b53,risks of AI,risks of ai,Technology,['risks of AI'],['risks of ai']
91aa419404c727b96161fb35,ICZOOM Group Inc.,iczoom group inc.,Company,['ICZOOM Group Inc.'],['iczoom group inc.']
91ef2c3f1a65e74e507f8528,Artificial Intelligence (AI)/machine learning (ML) technology,artificial intelligence ai machine learning ml technology,Technology,['Artificial Intelligence (AI)/machine learning (ML) technology'],['artificial intelligence ai machine learning ml technology']
920d7ccbb9eba95386078382,Vijay Menta,vijay menta,Person,['Vijay Menta'],['vijay menta']
92218fa04c5cf4fcf24680f4,Wiliot,wiliot,Company,['Wiliot'],['wiliot']
9288e25745f74c90f2ba0187,Broadridge Financial Solutions,broadridge financial solutions,Company,['Broadridge Financial Solutions'],['broadridge financial solutions']
92a77c57bfea03781b45a0f9,Liquid Web,liquid web,Company,['Liquid Web'],['liquid web']
939d2efc13ec6919f9b1b709,H.I.G. Capital,h.i.g. capital,Company,['H.I.G. Capital'],['h.i.g. capital']
943e920c432a048212ba00c3,Undergraduate Programme in Technology and Business Management,undergraduate programme in technology and business management,Technology,['Undergraduate Programme in Technology and Business Management'],['undergraduate programme in technology and business management']
94c78c32ac0e4860ff9660c7,Staytuned Digital,staytuned digital,Company,['Staytuned Digital'],['staytuned digital']
95358170878690a7854fb819,Carl Petch,carl petch,Person,['Carl Petch'],['carl petch']
9564457eaedceb166ecd2edb,3DFabric process technology,3dfabric process technology,Technology,['3DFabric process technology'],['3dfabric process technology']
95f13d2667dea00f7204d8b2,Smithsonian Institution,smithsonian institution,Company,['Smithsonian Institution'],['smithsonian institution']
9658d8aa955dccac210c0469,NaaS Technology Inc.,naas technology inc.,Company,['NaaS Technology Inc.'],['naas technology inc.']
96cd218199e0a30a298dcc90,F5,f5,Company,['F5'],['f5']
96e83b44879261ae43ce0338,global technology research and advisory,global technology research and advisory,Technology,['global technology research and advisory'],['global technology research and advisory']
96ecd955d1c6da5e94ce3bda,WiseTech Global,wisetech global,Company,['WiseTech Global'],['wisetech global']
9751efd88b0bb6b716a80925,Elisabeth Schmidt,elisabeth schmidt,Person,['Elisabeth Schmidt'],['elisabeth schmidt']
97cf5435dd789d2a683885d5,Samoon Information Technology,samoon information technology,Company,['Samoon Information Technology'],['samoon information technology']
97d8fe4791f3387b210532b4,iPhone technology,iphone technology,Technology,['iPhone technology'],['iphone technology']
97f3bddefb8ba5769f79e712,Freshworks Inc.,freshworks inc.,Company,['Freshworks Inc.'],['freshworks inc.']
980ddff7b8d54d1e8305156c,Andrew Repton,andrew repton,Person,['Andrew Repton'],['andrew repton']
981348fcfc5aada96f5e33b4,HENSOLDT,hensoldt,Company,['HENSOLDT'],['hensoldt']
988a195c3c19b74e025a1af6,SC Ventures,sc ventures,Company,['SC Ventures'],['sc ventures']
98a963234211636eaf954450,Helen Vaid,helen vaid,Person,['Helen Vaid'],['helen vaid']
98aacf91a96dc687dc96cf8d,Worcester Polytechnic Institute,worcester polytechnic institute,Company,['Worcester Polytechnic Institute'],['worcester polytechnic institute']
9924c1a467c07be7832808c8,Cloud Application Protection Services,cloud application protection services,Technology,['Cloud Application Protection Services'],['cloud application protection services']
9960a1ca5dd13b4f18ca1fb7,New Charter Technologies,new charter technologies,Company,['New Charter Technologies'],['new charter technologies']
996895162f15f86589a23b4a,Russia,russia,Company,['Russia'],['russia']
9a906d8854b7733bd35482c3,rocket launch services,rocket launch services,Technology,['rocket launch services'],['rocket launch services']
9a9bf9a14aa5a9dd814c812e,Carbyne,carbyne,Company,['Carbyne'],['carbyne']
9ab23ff31c25e085d4198443,Freeline Therapeutics GmbH,freeline therapeutics gmbh,Company,['Freeline Therapeutics GmbH'],['freeline therapeutics gmbh']
9ac11fc9d015bd72410130a3,eAir,eair,Technology,['eAir'],['eair']
9ad7c55cfe28f6aafef6f187,Kaleido 3 color ink e-note,kaleido 3 color ink e-note,Technology,['Kaleido 3 color ink e-note'],['kaleido 3 color ink e-note']
9bbaf0efb6628bedcb915866,Chad M. Moss M.D.,chad m. moss m.d.,Person,['Chad M. Moss M.D.'],['chad m. moss m.d.']
9c1b30000d250858a6858bd6,humidity sensing technology,humidity sensing technology,Technology,['humidity sensing technology'],['humidity sensing technology']
9c2d7f14294d9c4655ea8213,When I Work,when i work,Company,['When I Work'],['when i work']
9c4062b8536b0d59ef5a31ca,HPE,hpe,Company,['HPE'],['hpe']
9cc419a037c0384fa60130d6,LEAP23,leap23,Company,['LEAP23'],['leap23']
9ccb3401c2f897b24ed86090,Compass Development Marketing Group,compass development marketing group,Company,['Compass Development Marketing Group'],['compass development marketing group']
9cd910fcf7271d0c1563d8e1,Options Technology,options technology,Company,['Options Technology'],['options technology']
9ced97fa95e85c840a979cb2,Southwest Airlines,southwest airlines,Company,['Southwest Airlines'],['southwest airlines']
9d1ee97f0263400032020cf5,Countdown,countdown,Company,['Countdown'],['countdown']
9d9e73b6f7ea8a81a3842ae3,OneDrive,onedrive,Technology,['OneDrive'],['onedrive']
9dae64de2930def92da5e311,5% of its global workforce,5 of its global workforce,Technology,['5% of its global workforce'],['5 of its global workforce']
9db24eb357b51a7992c04ce4,Elon Musk,elon musk,Person,['Elon Musk'],['elon musk']
9ea521e749d50b01f135c280,Tracy Pennycuick,tracy pennycuick,Person,['Tracy Pennycuick'],['tracy pennycuick']
9f88facf8a4bd4a9eb6822c8,Janet Zelenka,janet zelenka,Person,['Janet Zelenka'],['janet zelenka']
9fed1582022a037a3cfb3d66,Christopher Kirchner,christopher kirchner,Person,['Christopher Kirchner'],['christopher kirchner']
a0f25de5b12e7a0a3f4dda95,Covetrus,covetrus,Company,['Covetrus'],['covetrus']
a13db9241151b8c4fe050342,Symbiotic,symbiotic,Company,['Symbiotic'],['symbiotic']
a1db3524afc02cc88b55fef8,Stericycle,stericycle,Company,['Stericycle'],['stericycle']
a1f1d537338e100dc6354636,IoT Business from Ericsson,iot business from ericsson,Technology,"['IoT Business from Ericsson', 'IoT business from Ericsson']",['iot business from ericsson']
a1fc0eda0e14b701efd1b65c,Texas A&M AgriLife Research,texas a m agrilife research,Company,['Texas A&M AgriLife Research'],['texas a m agrilife research']
a22b644d22890d669006f476,Krayden,krayden,Person,['Krayden'],['krayden']
a2322b0679646643f8315b35,Outlook cloud platform,outlook cloud platform,Technology,['Outlook cloud platform'],['outlook cloud platform']
a2c14f9c6385c01daba2f730,PTC,ptc,Company,['PTC'],['ptc']
a2d7af8cd18eb5a321e8fbd7,Stadia,stadia,Technology,['Stadia'],['stadia']
a35410a884e6716dcd70fd37,SITA,sita,Company,['SITA'],['sita']
a3e1a599b1d08ab49ce96e8f,Drive Control Corporation,drive control corporation,Company,['Drive Control Corporation'],['drive control corporation']
a40d7bb86945d7718788a43a,DXC Technology,dxc technology,Company,['DXC Technology'],['dxc technology']
a4526bf0ce1633bdf0041f2b,Hyperion International Technologies,hyperion international technologies,Company,['Hyperion International Technologies'],['hyperion international technologies']
a4ba5029abce1d8e5811147f,Ian Au-Yeung,ian au-yeung,Person,['Ian Au-Yeung'],['ian au-yeung']
a56c958a67582df270657a1b,Facctum anti-financial crime technology,facctum anti-financial crime technology,Technology,['Facctum anti-financial crime technology'],['facctum anti-financial crime technology']
a58b8cc6aa658e3bd757e389,Alibaba Cloud,alibaba cloud,Company,['Alibaba Cloud'],['alibaba cloud']
a5930b5231a738016f990eb5,WT Micro,wt micro,Company,['WT Micro'],['wt micro']
a5e1f1cb65252e5699271678,Instagram,instagram,Technology,['Instagram'],['instagram']
a5e5eec31c36bb47907d44fc,5G Home Internet service,5g home internet service,Technology,['5G Home Internet service'],['5g home internet service']
a5f18546ad7cd1cb03992049,Twitter,twitter,Company,['Twitter'],['twitter']
a606269da51957359d0c9e43,stealth technology,stealth technology,Technology,['stealth technology'],['stealth technology']
a65d2e7e6f7009ae137133a3,SENSO Token,senso token,Technology,['SENSO Token'],['senso token']
a6c272677f5a5b4cfacf0048,TotalEnergies,totalenergies,Company,['TotalEnergies'],['totalenergies']
a81eda249baf7e2917610449,Leo Howell,leo howell,Person,['Leo Howell'],['leo howell']
a84199b6b971ecec5242adb2,Youtility,youtility,Company,['Youtility'],['youtility']
a8676e7eb41953dd088e4d22,ENT Partners LLC,ent partners llc,Company,['ENT Partners LLC'],['ent partners llc']
a975a8c472160b57d6ad58b1,PM Relocations Pvt. Ltd.,pm relocations pvt. ltd.,Company,['PM Relocations Pvt. Ltd.'],['pm relocations pvt. ltd.']
aa43895e5f6a64c972a0afca,Wall Street Journal,wall street journal,Company,['Wall Street Journal'],['wall street journal']
aa74e91e537845b05cd7fa95,health technology,health technology,Technology,['health technology'],['health technology']
ab1aa2c2b352962e1bc6e841,cloud computing service for artificial intelligence,cloud computing service for artificial intelligence,Technology,['cloud computing service for artificial intelligence'],['cloud computing service for artificial intelligence']
ab5f827419c046207ef0a5da,Outlook,outlook,Technology,['Outlook'],['outlook']
ac3231c088de36a0aeb121cd,cybersecurity measures,cybersecurity measures,Technology,['cybersecurity measures'],['cybersecurity measures']
acc85be475b4809c2dc82a75,stow Robotics,stow robotics,Company,['stow Robotics'],['stow robotics']
acca14e8e0f7a6792457e397,Clorox Co.,clorox co.,Company,['Clorox Co.'],['clorox co.']
accc3f19ac930b9f603b5267,Diagnal,diagnal,Company,['Diagnal'],['diagnal']
acd842e188757ff92dc0cde5,Odyssey,odyssey,Company,['Odyssey'],['odyssey']
acdfe7de2457e0c6f49245c1,NTT Data Payment Services,ntt data payment services,Company,['NTT Data Payment Services'],['ntt data payment services']
ad65837b5978788d74396508,information security,information security,Technology,['information security'],['information security']
ad799ed35afe22d9d4a9d408,Manitoulin Health Centre,manitoulin health centre,Company,['Manitoulin Health Centre'],['manitoulin health centre']
ad7c2c62d5269906c4019b77,Walmart,walmart,Company,['Walmart'],['walmart']
adc0f89fca852dd3fb0443bb,Citi,citi,Company,['Citi'],['citi']
adc2e17f735185066d96853d,Vestwell's technology,vestwell s technology,Technology,"[""Vestwell's technology""]",['vestwell s technology']
addb75e20c11113648bdde3e,Remote Patient Monitoring (RPM),remote patient monitoring rpm,Technology,['Remote Patient Monitoring (RPM)'],['remote patient monitoring rpm']
adfd3f8e174489b5a8443600,SAP,sap,Company,['SAP'],['sap']
ae23a0a9f973c0abe685f361,Ox Appsec Security Ltd.,ox appsec security ltd.,Company,['Ox Appsec Security Ltd.'],['ox appsec security ltd.']
ae90556e46d717a192141876,2000,2000,Technology,['2000'],['2000']
aebd90187289b20250b86d49,Ochsner Health,ochsner health,Company,['Ochsner Health'],['ochsner health']
af2cc43aae380d2715acfeff,Syndio,syndio,Company,['Syndio'],['syndio']
afb0998095d1d484b35303a5,PAR Technology,par technology,Company,['PAR Technology'],['par technology']
afeb224ffa08eef83786cb1c,India,india,Company,['India'],['india']
afec5285c51fcb0000ca9afa,Llama 2,llama 2,Technology,['Llama 2'],['llama 2']
aff46c30e3bf1615c0109313,Huawei,huawei,Company,['Huawei'],['huawei']
b0093ffc90ab29cba798e78e,Spectros Medical Devices,spectros medical devices,Company,['Spectros Medical Devices'],['spectros medical devices']
b0a165fc62e33d078cdec204,NZTE,nzte,Company,['NZTE'],['nzte']
b0a3d75cec92dc919310d727,Capellán,capellán,Person,['Capellán'],['capellán']
b0ef156a1d638855e8b914a0,SIFU Technology,sifu technology,Technology,['SIFU Technology'],['sifu technology']
b16af2dddf70ead365dd91cb,Zliide,zliide,Company,['Zliide'],['zliide']
b1b2f4359287b9e3b6e7ba55,Spresso,spresso,Technology,['Spresso'],['spresso']
b1d4bcc3cf0bdd464cb971b3,Sineng Electric,sineng electric,Company,['Sineng Electric'],['sineng electric']
b200acc02b9682afc3e86eaf,400G European Network,400g european network,Technology,['400G European Network'],['400g european network']
b228b9601eb9a18244b8f145,Intelli-Systems,intelli-systems,Company,['Intelli-Systems'],['intelli-systems']
b290761180fc4a147efe5676,Andy Maher,andy maher,Person,['Andy Maher'],['andy maher']
b29c72c5ba125a5a8487a987,TSMC,tsmc,Company,['TSMC'],['tsmc']
b2d4ccacccbb87fe51c0d279,Amazon Web Services (AWS),amazon web services aws,Company,['Amazon Web Services (AWS)'],['amazon web services aws']
b3306bfad1ea21be08bf5c00,MediaTek,mediatek,Company,['MediaTek'],['mediatek']
b3a691f72bfddf2ee7d1ba14,HP,hp,Company,['HP'],['hp']
b441cb21ad4c1dce10a346c4,Raymond Ma,raymond ma,Person,['Raymond Ma'],['raymond ma']
b48e5b3bde59dfb99454d2b8,Syntax,syntax,Company,['Syntax'],['syntax']
b49f06114fe86833ccc382c5,Newegg Commerce Inc.,newegg commerce inc.,Company,['Newegg Commerce Inc.'],['newegg commerce inc.']
b4b32bed293ac9106d072e91,G2T3V LLC,g2t3v llc,Company,['G2T3V LLC'],['g2t3v llc']
b4d13b37a573d5e1f4eb458d,Radware,radware,Company,['Radware'],['radware']
b516b0df5b316aab6c37706b,Biz Technology Solutions,biz technology solutions,Company,['Biz Technology Solutions'],['biz technology solutions']
b5197c0a17d9147b4e23ee00,cloud-based Managed Channel Origination service,cloud-based managed channel origination service,Technology,['cloud-based Managed Channel Origination service'],['cloud-based managed channel origination service']
b51db163a58b861be22f6dfa,climate tech industry,climate tech industry,Technology,['climate tech industry'],['climate tech industry']
b5693b9e7beee70ca5401e35,Phil Hayward,phil hayward,Person,['Phil Hayward'],['phil hayward']
b5d4df23f58d35d8fe341402,Schneider Electric,schneider electric,Company,['Schneider Electric'],['schneider electric']
b62bb55e004491f6a7f1b114,clean technology,clean technology,Technology,['clean technology'],['clean technology']
b6b3f0ff8e9ecbea5bbb4745,APEX File Storage for AWS,apex file storage for aws,Technology,['APEX File Storage for AWS'],['apex file storage for aws']
b6b4ee83c3df02e2cd0d7331,Cloudbrink,cloudbrink,Company,['Cloudbrink'],['cloudbrink']
b719c247da976b81f33e935e,Iridium Communications Inc.,iridium communications inc.,Company,['Iridium Communications Inc.'],['iridium communications inc.']
b76416b6a4ab6a1dfc99c3b8,Zerify Inc.,zerify inc.,Company,['Zerify Inc.'],['zerify inc.']
b79293f3033084556da650c0,Information Services Group,information services group,Company,['Information Services Group'],['information services group']
b7c0be2d367e2d59c2711376,SoFi Technologies,sofi technologies,Company,['SoFi Technologies'],['sofi technologies']
b819d2523a83050878621d0f,Starlink,starlink,Company,['Starlink'],['starlink']
b823fb02e58a12bdc4c38934,NVIDIA,nvidia,Company,"['NVIDIA', 'Nvidia']",['nvidia']
b894a634075660bc3079e6ce,Polymer Technology and Services LLC,polymer technology and services llc,Company,['Polymer Technology and Services LLC'],['polymer technology and services llc']
b8ce7da3ccc1f20dae1bbe67,low-code/no-code platforms,low-code no-code platforms,Technology,['low-code/no-code platforms'],['low-code no-code platforms']
b8d7328656e25f2ac097dba8,dataSense,datasense,Technology,['dataSense'],['datasense']
b904c950dd62f87b87bb2154,Evernorth Health Services,evernorth health services,Company,['Evernorth Health Services'],['evernorth health services']
b923dc963b20f52fa39de86d,Synecore Limited,synecore limited,Company,['Synecore Limited'],['synecore limited']
b96ec75459056943f97e6e63,EVOTEK,evotek,Company,['EVOTEK'],['evotek']
b974a9ea0b195f8b07982b15,CPUs,cpus,Technology,['CPUs'],['cpus']
b9aa51590a1f9be00427401b,Disney,disney,Company,['Disney'],['disney']
bad84f72983015414dd0094a,Ravago Americas,ravago americas,Company,['Ravago Americas'],['ravago americas']
bad93f2e765bc8cde0bc9ccd,Percepto,percepto,Company,['Percepto'],['percepto']
bb7fd192e75fb8f0c9a228b2,Amazon Publisher Services,amazon publisher services,Company,['Amazon Publisher Services'],['amazon publisher services']
bb8d7383f80fb6c9f6d94956,Koch Engineered Solutions,koch engineered solutions,Company,['Koch Engineered Solutions'],['koch engineered solutions']
bbbc4d0399025a3fd2496ed3,Satya Nadella,satya nadella,Person,['Satya Nadella'],['satya nadella']
bc18d55f3997314f76b638e5,Senser,senser,Company,['Senser'],['senser']
bc1cc1e1900fd72b52bd7358,AI service,ai service,Technology,['AI service'],['ai service']
bc42cc13e3c65c33b31175a5,United Microelectronics,united microelectronics,Company,['United Microelectronics'],['united microelectronics']
bc866d15bf27ea55e30df0f0,Pocket Box,pocket box,Company,['Pocket Box'],['pocket box']
bca62583d06cd995ffdb0dcb,NASA technology,nasa technology,Technology,['NASA technology'],['nasa technology']
bd1382ed921f10c87857c28c,U.S. Tech Hub for quantum computing,u.s. tech hub for quantum computing,Technology,['U.S. Tech Hub for quantum computing'],['u.s. tech hub for quantum computing']
bd2110e5a24ac4f7a42346c7,PwC,pwc,Company,['PwC'],['pwc']
bd2966eafca95bc256584feb,CTI and Contact Center Solution,cti and contact center solution,Technology,['CTI and Contact Center Solution'],['cti and contact center solution']
bd5b33ed6bfc28415450653e,Primoris Services,primoris services,Company,['Primoris Services'],['primoris services']
be24d7e6e6a98f41232dd70d,eCloudvalley,ecloudvalley,Company,['eCloudvalley'],['ecloudvalley']
beeb62010459f1515a3f7bfa,information technology center,information technology center,Technology,['information technology center'],['information technology center']
beef13514f7aabfc78bd2c59,Abdullah bin Amer Alswaha,abdullah bin amer alswaha,Person,['Abdullah bin Amer Alswaha'],['abdullah bin amer alswaha']
bf0156f8822118403de2c29f,AI-Powered Customer Service Suite,ai-powered customer service suite,Technology,['AI-Powered Customer Service Suite'],['ai-powered customer service suite']
bf06bdd462ec796408bcc48f,Dr. DeAngela Burns-Wallace,dr. deangela burns-wallace,Person,['Dr. DeAngela Burns-Wallace'],['dr. deangela burns-wallace']
bf164b41a27f2562d96c8f65,Trane and American Standard,trane and american standard,Company,['Trane and American Standard'],['trane and american standard']
bfb99d60aa7ce429232dcacb,VIDAA,vidaa,Technology,['VIDAA'],['vidaa']
bfd638c568a110a356495a24,DIAT,diat,Company,['DIAT'],['diat']
c04f99d108d0d5c105c40fa6,David S. Cloud,david s. cloud,Person,['David S. Cloud'],['david s. cloud']
c097f034a917efc579a7954c,TD SYNNEX,td synnex,Company,['TD SYNNEX'],['td synnex']
c0b40a5df7f8102a782828b0,Cisco,cisco,Company,['Cisco'],['cisco']
c10f0cfc47aebc5160022a20,Nvidia chips,nvidia chips,Technology,['Nvidia chips'],['nvidia chips']
c121f1ddd72fd7276085b39a,Sanjay Singam,sanjay singam,Person,['Sanjay Singam'],['sanjay singam']
c207773f7f6498dcff06e258,Divyanshi Sharma,divyanshi sharma,Person,['Divyanshi Sharma'],['divyanshi sharma']
c235cd69d150215d16d7f65c,IFI Techsolutions,ifi techsolutions,Company,['IFI Techsolutions'],['ifi techsolutions']
c2c8e85cbe626675bb88f7ef,Zoomcar,zoomcar,Company,['Zoomcar'],['zoomcar']
c2d0ae15a3749683eeed733f,onsemi,onsemi,Company,['onsemi'],['onsemi']
c301da7355e2213364a4c019,KNET,knet,Company,['KNET'],['knet']
c321a107a5b06c3bbc9a839d,Telangana Government,telangana government,Company,['Telangana Government'],['telangana government']
c3636f47c5da411b7a884594,Ohio College Tech Prep,ohio college tech prep,Company,['Ohio College Tech Prep'],['ohio college tech prep']
c3bd261e79278b4d6b2b95db,Patrick Racz,patrick racz,Person,['Patrick Racz'],['patrick racz']
c40caf3c3d0a2d6f4c435c79,Symphony,symphony,Company,['Symphony'],['symphony']
c4605efab5be63c8f03def69,National Emergency Number Association,national emergency number association,Company,['National Emergency Number Association'],['national emergency number association']
c50d1f1b23d634ee1fc9de5e,Mx-DMA® MRC waveform technology,mx-dma mrc waveform technology,Technology,['Mx-DMA® MRC waveform technology'],['mx-dma mrc waveform technology']
c50ec6e407cbeab483415268,Northern Sound & Light,northern sound light,Company,['Northern Sound & Light'],['northern sound light']
c56ee38081ca41a38ea81ca9,NCR,ncr,Company,['NCR'],['ncr']
c583a8432224291eed9dad0c,South Africa,south africa,Company,['South Africa'],['south africa']
c5a424152cef160d195c3202,European Technology and Telecoms coverage,european technology and telecoms coverage,Technology,['European Technology and Telecoms coverage'],['european technology and telecoms coverage']
c5a6eba76dd8651695d1d3bb,Telecritical Care Technology,telecritical care technology,Technology,['Telecritical Care Technology'],['telecritical care technology']
c5f6dae79734204997c27a29,facial recognition AI technology,facial recognition ai technology,Technology,['facial recognition AI technology'],['facial recognition ai technology']
c66935f3bd824678cea74a3a,'flash' lineup,flash lineup,Technology,"[""'flash' lineup""]",['flash lineup']
c66a6e885df0151efb64f4ca,Telent Technology Services,telent technology services,Company,['Telent Technology Services'],['telent technology services']
c695a0230c23b793b74fb7ae,K&J Integrated Systems,k j integrated systems,Company,['K&J Integrated Systems'],['k j integrated systems']
c6beacaa9b0ffd450ac0c098,Aarul Malviya,aarul malviya,Person,['Aarul Malviya'],['aarul malviya']
c6c4d349c63e4f0b552cb474,FCC,fcc,Company,['FCC'],['fcc']
c6cec60aaa735d5acb8599bc,AGC Biologics,agc biologics,Company,['AGC Biologics'],['agc biologics']
c6f1d5e39a65baad9f880806,AI-powered call recording feature,ai-powered call recording feature,Technology,['AI-powered call recording feature'],['ai-powered call recording feature']
c70894f74af7562f3b99155e,University of Kentucky,university of kentucky,Company,['University of Kentucky'],['university of kentucky']
c760ea92a6d8373ab85b5482,behavioral health navigation services,behavioral health navigation services,Technology,['behavioral health navigation services'],['behavioral health navigation services']
c781da7d3ab303067e416bb7,JPMorgan Asset Management,jpmorgan asset management,Company,['JPMorgan Asset Management'],['jpmorgan asset management']
c7dc0b1dd6af789c1380202b,Call2Teams Go,call2teams go,Technology,['Call2Teams Go'],['call2teams go']
c81bfa3c423a0e72d5402b3f,CADARO,cadaro,Company,['CADARO'],['cadaro']
c843380d311e403ef417d3f0,Supantha,supantha,Person,['Supantha'],['supantha']
c8ce20e3d261cff2a909a346,2019,2019,Technology,['2019'],['2019']
c90221fd68f9268bea1dc25d,AI products,ai products,Technology,['AI products'],['ai products']
c911e5e28ff9e9ab521e5df8,WASI,wasi,Company,['WASI'],['wasi']
c917f4a74c065f435d09a0cf,St. Vincent’s Home,st. vincent s home,Company,['St. Vincent’s Home'],['st. vincent s home']
c9bc5c7ab9b19d386511dfa5,MTM Technology,mtm technology,Company,['MTM Technology'],['mtm technology']
ca5593fd5fb1f9231ea5306c,MEF,mef,Company,['MEF'],['mef']
ca6254e47477539df3452047,Kotozna Inc.,kotozna inc.,Company,['Kotozna Inc.'],['kotozna inc.']
ca69c9c7a9f61f48e67b1dca,iProov,iproov,Company,['iProov'],['iproov']
caf46ed348c92d181900110b,X,x,Company,['X'],['x']
cbb095dc9fdf7e79c1faa5f6,Acer Predator Helios 300 SpatialLabs™ Edition,acer predator helios 300 spatiallabstm edition,Technology,['Acer Predator Helios 300 SpatialLabs™ Edition'],['acer predator helios 300 spatiallabstm edition']
cbbdd98638e112fbd0ee8be7,Office of Information Technology Services,office of information technology services,Company,['Office of Information Technology Services'],['office of information technology services']
cbd6668a59b9111207a09196,Aakanksha Bhargava,aakanksha bhargava,Person,['Aakanksha Bhargava'],['aakanksha bhargava']
cc30ee114a3d91f56400a443,Unabiz,unabiz,Company,['Unabiz'],['unabiz']
cc82a8fd79a805ecc5ecc488,Pexip,pexip,Company,['Pexip'],['pexip']
cc9c6ee3857729e221d3f6de,ServiceNow,servicenow,Company,['ServiceNow'],['servicenow']
cd302fe2c193d55ab2a9c9ca,Case Summarization and Text-to-Code,case summarization and text-to-code,Technology,['Case Summarization and Text-to-Code'],['case summarization and text-to-code']
cd7dbac7cffcb9f34f6085aa,5G Multiplexer Cavity Filter,5g multiplexer cavity filter,Technology,['5G Multiplexer Cavity Filter'],['5g multiplexer cavity filter']
cd883e027f0a1863d910d9bf,Alex Wu,alex wu,Person,['Alex Wu'],['alex wu']
cdaa060e756aed182afb05a4,Meta Verified,meta verified,Technology,['Meta Verified'],['meta verified']
cdbc3fb21285706fef459a24,Ohio,ohio,Company,['Ohio'],['ohio']
cdfe9abbb62c37bdf1a0f35a,World Wide Technology,world wide technology,Company,['World Wide Technology'],['world wide technology']
ce0b6a8e50a6a58526e4c85f,Aeris,aeris,Company,['Aeris'],['aeris']
ce13684cc95be5acff4a5b7a,OpenAI GPT-3,openai gpt-3,Technology,['OpenAI GPT-3'],['openai gpt-3']
ce493f3efd776c3a90d1c029,Crexendo,crexendo,Company,['Crexendo'],['crexendo']
cef46abaa90cf2c9774130e0,information technology,information technology,Technology,['information technology'],['information technology']
cf6bd297a0a48346abc013d6,Hyro,hyro,Company,['Hyro'],['hyro']
cf9700760d754aaf277dfc7e,WebClues Infotech,webclues infotech,Company,['WebClues Infotech'],['webclues infotech']
cfc623d26fcd0d572b3574ab,SkyWater Technology,skywater technology,Company,['SkyWater Technology'],['skywater technology']
cffaa4d0c526a16185282dc5,Restaurant Technology Platform,restaurant technology platform,Technology,['Restaurant Technology Platform'],['restaurant technology platform']
d0015d2f9e060ef83b00ade3,Cheryl Kees Clendenon,cheryl kees clendenon,Person,['Cheryl Kees Clendenon'],['cheryl kees clendenon']
d00f157aa6483414b0dba69f,Zanaris,zanaris,Company,['Zanaris'],['zanaris']
d02804513f6e5bc646437269,Apex Cloud Platforms,apex cloud platforms,Technology,['Apex Cloud Platforms'],['apex cloud platforms']
d02c14f8fb0100633e19e7fa,NYC Public Schools,nyc public schools,Company,['NYC Public Schools'],['nyc public schools']
d073537e883627bf7ad00edf,NEC Laboratories Europe,nec laboratories europe,Company,['NEC Laboratories Europe'],['nec laboratories europe']
d07c63e6237b5f0e8186e9af,HII,hii,Company,['HII'],['hii']
d07d4463d9cd732446cde95d,Kavitha Radhakrishnan,kavitha radhakrishnan,Person,['Kavitha Radhakrishnan'],['kavitha radhakrishnan']
d093f02c4e7d2b55e86d2451,Sruti Bhagavatula,sruti bhagavatula,Person,['Sruti Bhagavatula'],['sruti bhagavatula']
d0d28e6e94ee646e27675b1a,Beedie Luminaries,beedie luminaries,Company,['Beedie Luminaries'],['beedie luminaries']
d115b997b62af1d7b48fd5f7,Explorex,explorex,Company,['Explorex'],['explorex']
d16d3cf31e5fdce1c9f13818,application cyber services outfit,application cyber services outfit,Technology,['application cyber services outfit'],['application cyber services outfit']
d17527d262ed27b4677dfe98,EY Global Delivery Services,ey global delivery services,Company,['EY Global Delivery Services'],['ey global delivery services']
d185d824ff0829c2276535d4,OT Cyber Industry's Only Global Partner Program,ot cyber industry s only global partner program,Technology,"[""OT Cyber Industry's Only Global Partner Program""]",['ot cyber industry s only global partner program']
d1cf32435c83e1ff1d38a8da,NetScribe™,netscribetm,Technology,['NetScribe™'],['netscribetm']
d1d5228ccdd34442e78ad18b,Data Innovations,data innovations,Company,['Data Innovations'],['data innovations']
d1e13bd3bc91a377987a32f0,Acer,acer,Company,['Acer'],['acer']
d1f928688b9c32e1c2f69516,Gore,gore,Company,['Gore'],['gore']
d26ff078cac2233f5bf64f55,Brian Armstrong,brian armstrong,Person,['Brian Armstrong'],['brian armstrong']
d2b8a01e93a4a7d8f6137f1b,Technology Centre,technology centre,Technology,['Technology Centre'],['technology centre']
d315be2b82f4403dc4cbc8cc,Now platform,now platform,Technology,['Now platform'],['now platform']
d31fd8c8ccf14d8dcf0644f1,Link Communication Technology,link communication technology,Technology,['Link Communication Technology'],['link communication technology']
d3375cc1a631efa9976e8d53,Synechron,synechron,Company,['Synechron'],['synechron']
d377097f37cddc17de22b9dc,Malta Information Technology Agency,malta information technology agency,Company,['Malta Information Technology Agency'],['malta information technology agency']
d3aaabe603a99b4051430555,Keysight Technologies Inc.,keysight technologies inc.,Company,['Keysight Technologies Inc.'],['keysight technologies inc.']
d3ba10b71479374faa3c105a,Hyperscience,hyperscience,Company,['Hyperscience'],['hyperscience']
d4458148d1b963a55671f2ec,DWF Labs,dwf labs,Company,['DWF Labs'],['dwf labs']
d44d330ba3ad1855edf04f53,RBC Capital,rbc capital,Company,['RBC Capital'],['rbc capital']
